Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-20 10:30:00-05:00,236.4199981689453,236.74000549316406,235.63279724121094,236.08999633789062,1446691,0.0,0.0
2023-01-20 11:00:00-05:00,236.11000061035156,238.1699981689453,236.00999450683594,238.13999938964844,1631496,0.0,0.0
2023-01-20 11:30:00-05:00,238.14999389648438,238.66619873046875,237.8699951171875,238.531005859375,1373396,0.0,0.0
2023-01-20 12:00:00-05:00,238.52000427246094,238.80999755859375,238.2100067138672,238.44500732421875,1225654,0.0,0.0
2023-01-20 12:30:00-05:00,238.4199981689453,238.83999633789062,238.11700439453125,238.30999755859375,730025,0.0,0.0
2023-01-20 13:00:00-05:00,238.32000732421875,238.7899932861328,237.57000732421875,238.01060485839844,1241293,0.0,0.0
2023-01-20 13:30:00-05:00,238.02999877929688,239.58999633789062,238.00999450683594,239.49000549316406,940661,0.0,0.0
2023-01-20 14:00:00-05:00,239.50999450683594,239.5749969482422,239.08999633789062,239.13999938964844,1033090,0.0,0.0
2023-01-20 14:30:00-05:00,239.14999389648438,239.8000030517578,239.1199951171875,239.52999877929688,1314366,0.0,0.0
2023-01-20 15:00:00-05:00,239.5449981689453,240.74000549316406,239.47500610351562,240.16000366210938,2460035,0.0,0.0
2023-01-20 15:30:00-05:00,240.14999389648438,240.4600067138672,239.67999267578125,240.1699981689453,5067881,0.0,0.0
2023-01-23 09:30:00-05:00,240.1300048828125,242.33990478515625,239.67999267578125,241.5500030517578,5266415,0.0,0.0
2023-01-23 10:00:00-05:00,241.60000610351562,242.50999450683594,240.5800018310547,242.25669860839844,2211527,0.0,0.0
2023-01-23 10:30:00-05:00,242.27999877929688,243.3699951171875,242.1999969482422,242.6199951171875,1915575,0.0,0.0
2023-01-23 11:00:00-05:00,242.6300048828125,244.88999938964844,242.6300048828125,243.99000549316406,1833117,0.0,0.0
2023-01-23 11:30:00-05:00,244.0,245.1649932861328,243.889892578125,244.58999633789062,1690315,0.0,0.0
2023-01-23 12:00:00-05:00,244.58999633789062,244.58999633789062,243.75,244.3000030517578,1562854,0.0,0.0
2023-01-23 12:30:00-05:00,244.30999755859375,244.52000427246094,243.6199951171875,244.2050018310547,1394308,0.0,0.0
2023-01-23 13:00:00-05:00,244.2100067138672,244.49000549316406,243.97000122070312,244.1300048828125,1197039,0.0,0.0
2023-01-23 13:30:00-05:00,244.1199951171875,244.50999450683594,243.72999572753906,243.77000427246094,1451355,0.0,0.0
2023-01-23 14:00:00-05:00,243.77000427246094,243.8699951171875,243.0800018310547,243.3699951171875,1401704,0.0,0.0
2023-01-23 14:30:00-05:00,243.3699951171875,243.60000610351562,241.6300048828125,242.52999877929688,1654598,0.0,0.0
2023-01-23 15:00:00-05:00,242.52000427246094,242.81649780273438,242.02999877929688,242.55999755859375,1640560,0.0,0.0
2023-01-23 15:30:00-05:00,242.5500946044922,243.05999755859375,242.0449981689453,242.52000427246094,3506749,0.0,0.0
2023-01-24 09:30:00-05:00,242.5,242.77999877929688,240.88999938964844,241.9199981689453,4443832,0.0,0.0
2023-01-24 10:00:00-05:00,241.9199981689453,243.9499969482422,241.6199951171875,243.125,2234126,0.0,0.0
2023-01-24 10:30:00-05:00,243.11000061035156,243.47000122070312,242.02000427246094,242.92999267578125,1837547,0.0,0.0
2023-01-24 11:00:00-05:00,242.92999267578125,242.9600067138672,241.8000030517578,242.4250030517578,1275570,0.0,0.0
2023-01-24 11:30:00-05:00,242.44000244140625,242.63999938964844,241.7050018310547,242.06320190429688,1126688,0.0,0.0
2023-01-24 12:00:00-05:00,242.06739807128906,242.47999572753906,241.47999572753906,242.1199951171875,1145968,0.0,0.0
2023-01-24 12:30:00-05:00,242.11500549316406,242.14999389648438,241.52999877929688,241.8000030517578,1090513,0.0,0.0
2023-01-24 13:00:00-05:00,241.7899932861328,242.19000244140625,241.2100067138672,241.8699951171875,1538621,0.0,0.0
2023-01-24 13:30:00-05:00,241.86000061035156,242.86000061035156,241.6300048828125,242.38299560546875,1528857,0.0,0.0
2023-01-24 14:00:00-05:00,242.3800048828125,242.57000732421875,241.61070251464844,242.47000122070312,2727679,0.0,0.0
2023-01-24 14:30:00-05:00,242.47500610351562,242.6551971435547,242.1999969482422,242.49000549316406,1552713,0.0,0.0
2023-01-24 15:00:00-05:00,242.49000549316406,242.53610229492188,241.47000122070312,241.61000061035156,2148638,0.0,0.0
2023-01-24 15:30:00-05:00,241.61000061035156,242.36000061035156,240.44000244140625,242.07000732421875,4968091,0.0,0.0
2023-01-25 09:30:00-05:00,234.125,234.8000030517578,230.89999389648438,231.4949951171875,13476032,0.0,0.0
2023-01-25 10:00:00-05:00,231.41000366210938,234.4600067138672,231.14999389648438,234.2899932861328,6793482,0.0,0.0
2023-01-25 10:30:00-05:00,234.3000030517578,235.3699951171875,233.3699951171875,234.58999633789062,4046131,0.0,0.0
2023-01-25 11:00:00-05:00,234.58999633789062,237.6199951171875,234.27000427246094,236.97500610351562,4775442,0.0,0.0
2023-01-25 11:30:00-05:00,236.97999572753906,240.9499969482422,236.89999389648438,240.5,7112651,0.0,0.0
2023-01-25 12:00:00-05:00,240.47999572753906,240.6699981689453,238.2100067138672,238.4398956298828,4511159,0.0,0.0
2023-01-25 12:30:00-05:00,238.44000244140625,239.54989624023438,237.91000366210938,239.2100067138672,2513734,0.0,0.0
2023-01-25 13:00:00-05:00,239.2100067138672,241.08999633789062,238.9499969482422,241.01280212402344,2451603,0.0,0.0
2023-01-25 13:30:00-05:00,241.02999877929688,241.5,239.9600067138672,240.3300018310547,3328658,0.0,0.0
2023-01-25 14:00:00-05:00,240.33999633789062,243.3000030517578,239.88040161132812,241.82000732421875,3927972,0.0,0.0
2023-01-25 14:30:00-05:00,241.82000732421875,241.9499969482422,240.92999267578125,241.3603057861328,2857740,0.0,0.0
2023-01-25 15:00:00-05:00,241.36000061035156,242.11000061035156,240.41000366210938,240.42230224609375,2892003,0.0,0.0
2023-01-25 15:30:00-05:00,240.4199981689453,241.22999572753906,239.57000732421875,240.5500030517578,4772269,0.0,0.0
2023-01-26 09:30:00-05:00,243.64999389648438,246.05999755859375,242.38999938964844,243.13279724121094,6003800,0.0,0.0
2023-01-26 10:00:00-05:00,243.1999969482422,245.46290588378906,242.8000030517578,244.88999938964844,2431220,0.0,0.0
2023-01-26 10:30:00-05:00,244.91000366210938,245.13999938964844,242.0,242.4949951171875,2364452,0.0,0.0
2023-01-26 11:00:00-05:00,242.52000427246094,243.93499755859375,242.24000549316406,243.8300018310547,1682237,0.0,0.0
2023-01-26 11:30:00-05:00,243.80999755859375,244.72999572753906,243.67999267578125,244.61929321289062,1265658,0.0,0.0
2023-01-26 12:00:00-05:00,244.6199951171875,245.71499633789062,244.47999572753906,245.13999938964844,1527127,0.0,0.0
2023-01-26 12:30:00-05:00,245.13999938964844,245.33999633789062,244.27999877929688,244.3000030517578,1196157,0.0,0.0
2023-01-26 13:00:00-05:00,244.2899932861328,244.67999267578125,243.33999633789062,244.15989685058594,1362478,0.0,0.0
2023-01-26 13:30:00-05:00,244.16000366210938,245.2899932861328,244.16000366210938,244.72999572753906,1144380,0.0,0.0
2023-01-26 14:00:00-05:00,244.72000122070312,245.92999267578125,244.4499969482422,245.89999389648438,1466625,0.0,0.0
2023-01-26 14:30:00-05:00,245.91000366210938,246.4499969482422,245.75,246.1699981689453,1878226,0.0,0.0
2023-01-26 15:00:00-05:00,246.17999267578125,247.2698974609375,246.02999877929688,247.0,2128819,0.0,0.0
2023-01-26 15:30:00-05:00,246.97999572753906,248.30999755859375,246.50999450683594,248.02999877929688,4798418,0.0,0.0
2023-01-27 09:30:00-05:00,248.99000549316406,249.36000061035156,247.3300018310547,247.87010192871094,4310186,0.0,0.0
2023-01-27 10:00:00-05:00,247.89999389648438,248.99000549316406,247.37010192871094,248.91900634765625,1994643,0.0,0.0
2023-01-27 10:30:00-05:00,248.9199981689453,249.0,246.8300018310547,247.52000427246094,1634101,0.0,0.0
2023-01-27 11:00:00-05:00,247.50999450683594,248.4199981689453,247.1510009765625,248.07000732421875,1219708,0.0,0.0
2023-01-27 11:30:00-05:00,248.07000732421875,248.8800048828125,247.92999267578125,248.32000732421875,1129943,0.0,0.0
2023-01-27 12:00:00-05:00,248.3300018310547,248.77000427246094,247.9604949951172,248.2100067138672,1218070,0.0,0.0
2023-01-27 12:30:00-05:00,248.1999969482422,248.83999633789062,248.07000732421875,248.57000732421875,966305,0.0,0.0
2023-01-27 13:00:00-05:00,248.5800018310547,248.6999969482422,247.77999877929688,247.99000549316406,844789,0.0,0.0
2023-01-27 13:30:00-05:00,248.0,248.57000732421875,247.9499969482422,248.47000122070312,879711,0.0,0.0
2023-01-27 14:00:00-05:00,248.47000122070312,248.75999450683594,248.30999755859375,248.3699951171875,1119422,0.0,0.0
2023-01-27 14:30:00-05:00,248.38999938964844,248.77999877929688,248.22000122070312,248.60000610351562,1065894,0.0,0.0
2023-01-27 15:00:00-05:00,248.60000610351562,249.72000122070312,248.60000610351562,249.4600067138672,1757834,0.0,0.0
2023-01-27 15:30:00-05:00,249.4499969482422,249.8300018310547,247.7899932861328,248.1699981689453,3690291,0.0,0.0
2023-01-30 09:30:00-05:00,244.50999450683594,245.60000610351562,243.55999755859375,244.75999450683594,3424964,0.0,0.0
2023-01-30 10:00:00-05:00,244.72000122070312,245.0471954345703,242.77000427246094,243.3791046142578,2091526,0.0,0.0
2023-01-30 10:30:00-05:00,243.41000366210938,243.4199981689453,242.25999450683594,242.94000244140625,1646663,0.0,0.0
2023-01-30 11:00:00-05:00,242.94000244140625,243.9550018310547,242.69500732421875,243.8000030517578,1160681,0.0,0.0
2023-01-30 11:30:00-05:00,243.8000030517578,244.0800018310547,242.75999450683594,243.6699981689453,964121,0.0,0.0
2023-01-30 12:00:00-05:00,243.6699981689453,244.10989379882812,243.1199951171875,243.67999267578125,853325,0.0,0.0
2023-01-30 12:30:00-05:00,243.66000366210938,243.69000244140625,242.6199951171875,242.94000244140625,1236624,0.0,0.0
2023-01-30 13:00:00-05:00,242.94000244140625,243.5800018310547,242.6909942626953,243.27200317382812,1223295,0.0,0.0
2023-01-30 13:30:00-05:00,243.25999450683594,243.25999450683594,242.47000122070312,242.89450073242188,790901,0.0,0.0
2023-01-30 14:00:00-05:00,242.8867950439453,243.1699981689453,242.6259002685547,242.64999389648438,860453,0.0,0.0
2023-01-30 14:30:00-05:00,242.64999389648438,243.11000061035156,242.1999969482422,242.6199951171875,1109457,0.0,0.0
2023-01-30 15:00:00-05:00,242.61500549316406,243.1199951171875,242.2191925048828,242.3800048828125,1370242,0.0,0.0
2023-01-30 15:30:00-05:00,242.3800048828125,243.61000061035156,242.22689819335938,242.75999450683594,3284576,0.0,0.0
2023-01-31 09:30:00-05:00,243.4499969482422,244.75,242.94500732421875,243.77000427246094,2647502,0.0,0.0
2023-01-31 10:00:00-05:00,243.85000610351562,245.25750732421875,243.6199951171875,245.19000244140625,1598657,0.0,0.0
2023-01-31 10:30:00-05:00,245.22999572753906,245.55499267578125,244.5399932861328,244.7100067138672,999266,0.0,0.0
2023-01-31 11:00:00-05:00,244.6999969482422,246.05999755859375,244.69000244140625,245.97000122070312,977332,0.0,0.0
2023-01-31 11:30:00-05:00,245.9600067138672,246.3800048828125,245.77999877929688,245.8800048828125,953104,0.0,0.0
2023-01-31 12:00:00-05:00,245.88999938964844,246.16000366210938,245.27999877929688,245.7449951171875,747503,0.0,0.0
2023-01-31 12:30:00-05:00,245.72999572753906,246.47000122070312,245.6699981689453,246.17999267578125,624961,0.0,0.0
2023-01-31 13:00:00-05:00,246.1999969482422,246.3300018310547,245.65040588378906,245.89999389648438,593146,0.0,0.0
2023-01-31 13:30:00-05:00,245.89999389648438,246.75999450683594,245.7386016845703,246.68719482421875,792144,0.0,0.0
2023-01-31 14:00:00-05:00,246.67999267578125,247.03990173339844,246.54339599609375,246.72439575195312,979561,0.0,0.0
2023-01-31 14:30:00-05:00,246.72999572753906,247.00999450683594,246.5800018310547,246.6199951171875,1108745,0.0,0.0
2023-01-31 15:00:00-05:00,246.61000061035156,246.92999267578125,245.99000549316406,246.17999267578125,1226748,0.0,0.0
2023-01-31 15:30:00-05:00,246.1699981689453,247.9499969482422,246.16000366210938,247.86000061035156,3359557,0.0,0.0
2023-02-01 09:30:00-05:00,247.92999267578125,248.05999755859375,246.22999572753906,247.22999572753906,2101577,0.0,0.0
2023-02-01 10:00:00-05:00,247.25999450683594,247.40499877929688,245.6300048828125,246.1999969482422,1789758,0.0,0.0
2023-02-01 10:30:00-05:00,246.27000427246094,247.30499267578125,245.75,246.14999389648438,2049959,0.0,0.0
2023-02-01 11:00:00-05:00,246.14999389648438,246.86000061035156,245.8000030517578,246.85000610351562,876363,0.0,0.0
2023-02-01 11:30:00-05:00,246.85000610351562,247.2899932861328,246.5904998779297,247.1898956298828,729312,0.0,0.0
2023-02-01 12:00:00-05:00,247.1999969482422,247.3179931640625,246.72000122070312,247.07000732421875,650496,0.0,0.0
2023-02-01 12:30:00-05:00,247.0717010498047,247.27999877929688,246.82000732421875,246.91000366210938,624371,0.0,0.0
2023-02-01 13:00:00-05:00,246.89999389648438,247.4600067138672,246.80999755859375,247.02999877929688,737646,0.0,0.0
2023-02-01 13:30:00-05:00,247.0399932861328,247.75,246.82200622558594,247.14999389648438,896416,0.0,0.0
2023-02-01 14:00:00-05:00,247.1199951171875,248.64999389648438,245.80999755859375,247.46580505371094,1726136,0.0,0.0
2023-02-01 14:30:00-05:00,247.47000122070312,253.1199951171875,245.47000122070312,252.2100067138672,3955017,0.0,0.0
2023-02-01 15:00:00-05:00,252.2100067138672,254.13999938964844,252.02000427246094,253.1699981689453,2978233,0.0,0.0
2023-02-01 15:30:00-05:00,253.1699981689453,255.17999267578125,252.10000610351562,252.75,5132693,0.0,0.0
2023-02-02 09:30:00-05:00,259.3599853515625,260.6600036621094,258.04998779296875,258.1199951171875,6366004,0.0,0.0
2023-02-02 10:00:00-05:00,258.1499938964844,259.1300048828125,257.25,258.8900146484375,2640957,0.0,0.0
2023-02-02 10:30:00-05:00,258.8999938964844,260.7900085449219,258.8999938964844,260.1600036621094,2492588,0.0,0.0
2023-02-02 11:00:00-05:00,260.1700134277344,261.32000732421875,259.8500061035156,261.1400146484375,2033458,0.0,0.0
2023-02-02 11:30:00-05:00,261.1300048828125,263.139892578125,261.1099853515625,261.3999938964844,2581322,0.0,0.0
2023-02-02 12:00:00-05:00,261.4100036621094,261.8800048828125,260.64019775390625,260.80999755859375,1536093,0.0,0.0
2023-02-02 12:30:00-05:00,260.82000732421875,261.8550109863281,260.760009765625,261.5899963378906,1401434,0.0,0.0
2023-02-02 13:00:00-05:00,261.6099853515625,262.29998779296875,261.32000732421875,262.0299987792969,1451064,0.0,0.0
2023-02-02 13:30:00-05:00,262.04998779296875,264.54998779296875,262.04998779296875,264.3316955566406,1666662,0.0,0.0
2023-02-02 14:00:00-05:00,264.3500061035156,264.69000244140625,262.30999755859375,262.6499938964844,1949590,0.0,0.0
2023-02-02 14:30:00-05:00,262.6600036621094,262.8399963378906,260.92999267578125,261.4800109863281,2144416,0.0,0.0
2023-02-02 15:00:00-05:00,261.5199890136719,262.44000244140625,260.8699951171875,262.1600036621094,2068514,0.0,0.0
2023-02-02 15:30:00-05:00,262.17999267578125,264.6400146484375,261.7799987792969,264.6099853515625,5143022,0.0,0.0
2023-02-03 09:30:00-05:00,259.5419921875,262.19000244140625,259.0199890136719,261.82000732421875,4572391,0.0,0.0
2023-02-03 10:00:00-05:00,261.7200012207031,264.20001220703125,260.6000061035156,262.46490478515625,2738573,0.0,0.0
2023-02-03 10:30:00-05:00,262.4700012207031,263.18310546875,261.3299865722656,261.80499267578125,1655786,0.0,0.0
2023-02-03 11:00:00-05:00,261.79998779296875,263.5450134277344,261.70001220703125,263.2101135253906,1146717,0.0,0.0
2023-02-03 11:30:00-05:00,263.25,263.7900085449219,261.2099914550781,261.4100036621094,1340176,0.0,0.0
2023-02-03 12:00:00-05:00,261.4100036621094,262.79998779296875,261.25,262.45001220703125,783287,0.0,0.0
2023-02-03 12:30:00-05:00,262.4563903808594,262.7499084472656,260.1600036621094,260.42999267578125,786185,0.0,0.0
2023-02-03 13:00:00-05:00,260.42999267578125,260.42999267578125,259.1099853515625,259.20001220703125,1619718,0.0,0.0
2023-02-03 13:30:00-05:00,259.17999267578125,259.2200012207031,258.17999267578125,258.70001220703125,1417379,0.0,0.0
2023-02-03 14:00:00-05:00,258.70001220703125,258.9200134277344,257.79998779296875,258.1199951171875,1149355,0.0,0.0
